SPK_SPKC03a (no effect),SPK_SPKC10a (inhibited)
179.4378,60.911325
179.450225,60.927625
179.47325,60.961875
179.5545,60.9883
179.566775,61.02235
179.596375,61.441125
179.6069,61.466875
179.636475,62.22115
179.659975,62.346425
179.669875,62.3729
179.7463,62.83295
179.77145,62.8417
179.781275,62.84735
179.836775,62.85035
179.86965,62.8519
180.0329,62.8621
180.123525,62.8725
180.236175,62.887425
180.29465,62.892275
180.333775,62.899475
180.352125,62.915675
180.40065,62.9244
180.4159,62.934075
180.453425,63.13355
180.460325,63.3511
180.50005,63.369175
180.5035,63.928575
180.524625,64.44215
180.532475,65.147
180.5373,65.16365
180.639075,65.17525
180.6814,65.182675
180.758575,65.188
180.761325,65.20585
180.762825,65.232125
180.777425,65.2703
180.803575,65.2778
180.8195,65.3664
180.979375,66.407175
181.023275,66.491125
181.044175,66.495125
181.060225,66.4988
181.074775,66.50925
181.131175,66.52455
181.1886,66.536925
181.233925,66.556925
181.274475,66.584175
181.297025,67.13365
181.3011,67.137725
181.344075,67.15515
181.431225,67.161675
181.4382,67.184
181.465175,67.20265
181.49355,67.212075
181.53535,67.2272
181.544075,67.24525
181.559725,67.62365
181.630925,67.682975
181.680775,67.696725
181.70765,67.7026
181.783475,67.71615
181.920825,67.732825
181.951025,67.7542
181.96535,67.779775
182.221825,67.782675
182.25845,67.825225
182.270075,67.858925
182.28365,68.23365
182.389575,68.2387
182.4027,68.259425
182.419225,68.27475
182.428175,68.30705
182.47405,68.3522
182.496325,68.3716
182.532125,68.3931
182.60475,68.4016
182.608875,68.4163
182.656425,68.429825
182.712275,68.445525
182.744575,68.4571
182.966725,68.4764
182.991775,68.484125
183.009675,68.492075
183.08685,68.533525
183.1629,68.549825
183.41595,68.590425
183.437175,68.623975
183.51975,68.63075
183.5394,68.651625
183.574975,68.72505
183.667375,68.745225
183.7029,68.761
183.716975,68.783275
183.841425,68.825075
184.09765,68.85045
184.17725,68.867125
184.183725,68.885625
184.19525,68.907075
184.29355,68.925125
184.3018,68.949575
184.395525,68.974775
184.43055,68.982575
184.473175,68.98905
184.531475,69.0093
184.5428,69.019125
184.619675,69.0843
184.63385,69.10315
184.706925,69.114875
184.76255,69.121525
184.775075,69.13755
184.783775,69.2916
184.809875,69.51435
184.861875,69.565225
184.93395,69.584075
184.9424,69.599125
185.085875,69.606325
185.185175,69.6172
185.241925,69.665325
185.2857,69.667275
185.35345,69.68575
185.382775,69.690375
185.52915,69.70015
185.539625,69.7161
185.5644,69.74125
185.597325,69.796925
185.640525,69.827725
185.675175,69.8549
185.709225,69.936025
185.726525,70.080525
185.764225,70.099
185.91915,70.13075
185.9335,70.1468
185.95585,70.184075
185.985375,70.2084
185.992475,70.4867
186.013275,70.55495
186.06735,70.58405
186.15665,70.61245
186.16965,70.8424
186.258375,71.87415
186.356,71.877275
186.573175,71.87865
186.7092,71.8888
186.738475,71.90645
186.949775,71.94135
186.999425,73.024725
187.099325,73.469025
187.270325,73.4943
187.315775,73.50235
187.649125,73.584225
187.664675,73.614975
187.9593,74.109625
188.09795,74.21335
188.118775,74.248675
188.17545,74.2628
188.324575,74.3577
188.450575,74.83925
188.48715,75.0992
188.48825,75.324975
188.52655,75.531475
188.608075,75.60805
188.8777,76.14005
188.895175,76.469725
188.956025,76.4805
189.24125,76.483975
189.51575,76.5706
189.544075,76.65505
189.56095,77.106625
189.646275,77.135875
189.647625,77.1681
189.6961,77.2416
189.8425,77.39835
190.165375,78.453975
190.197175,78.48125
190.205,78.488525
190.2306,78.508075
190.25745,78.52035
190.633,78.54055
190.7537,78.55345
190.772075,78.86885
190.882225,79.1808
191.211975,79.1897
191.24915,79.2042
191.270425,79.272
191.287325,79.28305
191.35775,79.302075
191.371725,79.478875
191.376225,80.106375
191.39235,80.537975
191.5733,80.54175
191.8262,80.57365
191.843775,80.59275
191.847025,80.60155
191.987675,80.630125
192.06475,80.672
192.082725,80.7265
192.3468,80.7525
192.3809,80.766325
192.88795,80.8093
192.982425,80.8363
193.006275,80.84495
193.341875,80.997025
193.39235,81.02525
193.400825,81.312
193.436,81.34485
193.498575,81.376425
193.517875,81.3958
193.673225,81.4153
193.94145,81.420525
194.620325,81.4254
194.73465,81.440175
194.759375,81.463725
194.8393,81.848325
194.9234,81.886625
195.190575,81.935825
195.52375,81.962225
195.586975,81.97125
195.599925,81.977975
195.632025,81.9863
195.7134,82.062475
195.930925,82.084625
195.942775,82.235275
196.0802,82.250275
196.218225,82.31135
196.386275,82.388125
196.9745,82.398
197.0191,82.453225
197.110325,82.4911
197.11855,82.9091
197.578075,83.043375
197.64725,83.65895
197.67015,83.6936
197.676075,83.70255
197.725375,83.718825
197.991175,83.731525
198.0093,83.745025
198.061125,83.755975
198.1444,83.791625
198.21705,84.009025
198.22045,84.3129
198.265975,84.3264
198.3441,84.438975
198.494775,84.8165
198.509475,84.8222
198.648875,84.8673
198.706975,84.88055
198.755825,84.912575
198.763225,85.06185
198.824475,85.07455
199.002925,85.296775
199.02925,85.3046
199.10635,85.3298
199.15065,85.7814
199.175575,85.802575
199.199325,85.8319
199.217425,85.8586
199.251425,85.870475
199.341225,85.91215
199.36955,85.930725
199.466375,85.98665
199.478975,86.19085
199.496725,86.783075
199.500375,86.798675
199.508625,86.8154
199.527775,86.8212
199.54865,86.82335
199.563525,86.85785
199.56515,86.881125
199.58625,86.90595
199.6021,86.90935
199.694575,87.425125
199.757475,87.487225
199.79605,87.540475
199.843275,87.56725
200.00415,87.63265
200.0666,87.855425
200.09355,87.8615
200.139125,87.863475
200.159075,88.05545
200.206575,88.102625
200.232475,88.3526
200.248875,89.5397
200.294175,89.582075
200.315125,89.915775
200.35235,90.80685
200.464975,91.34065
200.52095,91.35275
200.594725,91.366425
200.613575,91.380275
200.634975,91.3825
200.673325,91.425575
200.731125,91.4419
200.832375,91.459175
200.847975,91.478075
200.956,91.482775
200.97815,91.508125
201.007625,91.51655
201.032825,91.51955
201.099625,91.529675
201.1165,91.5388
201.179825,91.559075
201.1987,91.5661
201.2098,91.5862
201.2569,91.629375
201.268075,91.6429
201.36415,91.6563
201.369525,91.663275
201.4,91.693875
201.416875,91.6959
201.427375,91.73985
201.54095,91.74595
201.565575,91.894325
201.57815,91.912825
201.62195,91.9415
201.671725,91.954175
201.6809,91.9703
201.7075,91.988525
201.757225,91.99715
201.81215,92.004875
201.9112,92.01035
202.0717,92.02235
202.078,92.063175
202.117375,92.077225
202.275225,92.093575
202.39225,92.115525
202.41935,92.144975
202.426125,92.172125
202.4348,92.19745
202.463975,92.2096
202.6013,92.23525
202.67475,92.24345
202.698475,92.2815
202.72745,92.294275
202.874075,92.322975
202.956575,92.35105
203.059525,92.35665
203.07565,92.386025
203.139075,92.39135
203.233375,92.416725
203.245,92.467975
203.278625,92.4927
203.30005,92.592575
203.343975,92.636275
203.38355,92.66035
203.394925,92.670625
203.42345,92.69855
203.4357,92.703275
203.504125,92.704925
203.644275,92.770075
203.7568,92.798675
203.864025,92.81045
204.012425,92.8142
204.04625,92.819375
204.078175,93.19805
204.08755,93.21085
204.1344,93.21445
204.204775,93.229725
204.2153,93.250375
204.232675,93.264125
204.32315,93.2758
204.378725,93.289625
204.439575,93.309675
204.4832,93.3131
204.582875,93.3454
204.6754,93.353375
204.901425,93.38745
204.93215,93.412575
204.97865,93.42085
204.98685,93.439225
205.0015,93.446975
205.024225,93.48475
205.029175,93.50785
205.17935,93.525375
205.22245,93.55025
205.509925,93.55695
205.5242,93.56505
205.7684,93.578075
205.80315,93.6292
205.846975,93.65885
206.078775,93.677025
206.1519,93.707675
206.21055,93.736
206.2419,93.76115
206.286875,93.779
206.3558,93.808375
206.38175,93.85515
206.4117,93.994275
206.42525,94.014175
206.4486,94.055525
206.516875,94.07
206.56265,94.09535
206.590125,94.12165
206.62955,94.229875
206.6667,94.291925
206.7121,94.3152
206.75955,94.322725
206.772125,94.3378
206.8594,94.3437
206.8712,94.355925
206.96465,94.375925
207.004875,94.432
207.029225,94.44325
207.038325,94.4556
207.077725,94.5349
207.118325,94.5368
207.137625,94.5766
207.15995,94.6111
207.190925,94.64785
207.268725,94.660725
207.6455,94.6944
208.0116,94.760275
217.492575,94.781125
218.139075,95.12415
220.06165,95.2989
222.091025,95.6277
227.2247,95.644525
227.24285,95.653925
227.2605,95.685575
227.826325,95.698125
227.83755,95.713875
227.8629,95.978825
230.972075,95.98235
232.33175,96.1706
232.38065,96.177975
232.43575,97.2647
232.45585,97.27845
233.691425,97.29035
234.4194,97.304725
234.452475,97.31175
234.697175,97.323375
234.72165,97.35185
234.73955,97.4262
235.191925,97.8217
235.371925,97.860375
236.034375,97.8665
236.341375,97.871625
236.45035,97.873275
237.1632,97.883175
238.583675,97.918225
238.624375,97.9634
238.9597,97.97315
238.962375,98.27895
239.078225,98.322525
239.129425,98.347025
239.414725,98.618775
239.6488,98.65315
240.276125,98.98625
240.7547,98.990925
241.6521,99.003125
241.70095,99.01945
241.8434,99.043075
241.862125,99.073625
241.939375,99.083275
242.375925,99.09855
244.6636,99.476875
245.722025,99.5029
246.063975,99.5099
246.353225,99.524825
247.6287,99.532825
247.64365,99.534225
247.659175,99.566875
247.695225,99.591475
247.77295,99.6498
247.865375,100.220275
247.921425,100.22345
248.277475,100.230475
248.345375,100.2937
248.801375,100.300675
248.8136,100.311725
249.33245,100.323125
249.34005,100.33095
250.3086,100.346375
250.8467,100.36025
250.86,100.380625
251.1115,100.381725
251.2823,100.4569
251.353175,100.776925
251.8874,100.8679
251.91675,100.92325
251.94965,100.936275
251.9661,100.94815
252.3558,101.19875
252.4212,101.2452
253.31685,101.265925
253.68275,101.276875
254.416025,101.286275
254.43945,101.376525
254.489525,101.387725
257.096675,101.41585
257.1288,101.488225
257.15105,101.539525
258.705625,101.602975
258.713925,101.715475
258.728625,101.729225
258.78305,101.781775
259.4932,101.9034
259.505325,102.3855
259.534025,102.6924
259.6151,102.9941
259.809725,103.16195
260.8763,103.165925
260.9018,103.190175
260.91105,103.668625
261.94035,103.672575
261.958875,103.68295
262.008175,103.69695
262.026875,103.710875
262.0334,103.72425
262.054425,103.757125
262.095725,103.791825
262.102675,104.134975
262.141325,104.495425
262.651375,104.785625
262.6694,104.800225
262.848025,104.80925
263.315025,104.8709
263.347625,105.274675
263.427475,105.289675
263.43405,105.2948
263.472375,105.331575
263.488775,105.36195
263.5191,105.685675
263.53225,105.83515
264.369175,106.344875
265.035325,106.411975
266.49405,106.903325
266.49995,106.9346
266.512925,106.944
266.557375,106.9504
266.610375,106.970525
266.649875,106.9965
266.666075,107.02715
267.304,107.028725
267.31475,107.045775
267.36115,107.145175
267.43445,107.338975
267.977875,107.355175
268.000825,107.384875
268.03945,107.465625
268.098575,107.657125
268.594575,107.73525
268.606425,107.76085
268.61895,107.920625
268.620725,108.05835
268.66795,108.0745
268.705425,108.07755
268.737675,108.090375
268.76025,108.1264
268.979775,108.189975
269.6013,108.2036
269.793625,108.2055
270.09515,108.20875
270.23485,108.319975
270.28855,108.3392
270.3856,108.3884
270.433025,108.40355
270.7816,108.40955
270.83435,108.4161
271.0661,108.43325
271.09845,108.44245
271.120825,108.46255
271.125075,108.497675
271.1688,108.510575
271.474225,108.644025
271.701675,108.673075
272.05485,108.775
272.092075,108.8264
272.508525,109.119275
273.346,109.374275
274.2534,109.38225
275.1259,109.4105
275.16315,109.4485
275.202925,109.459625
275.20855,109.483425
275.580425,109.565525
275.66035,109.621825
275.673275,109.626725
275.717675,109.637425
276.311,109.722075
276.3394,109.9095
276.344175,109.94385
276.357,109.97045
276.3873,110.1189
277.7674,110.129075
277.779725,110.1572
278.882925,110.180825
279.112025,110.214625
279.491675,110.24285
279.5216,110.28615
279.582025,110.342275
279.9855,110.38665
280.010375,110.3938
280.018175,110.4016
280.021425,110.417525
281.39995,110.454525
282.095825,110.463775
282.643025,110.485125
282.66435,110.4934
282.728375,110.514875
282.7435,110.589575
282.887725,110.61005
283.006825,110.727525
283.009225,110.75555
283.0127,110.777975
283.296375,110.80285
284.4513,110.8104
284.460275,110.817825
284.469075,110.8359
284.4759,110.888575
284.52525,110.90125
285.1183,110.9409
285.1404,110.9659
285.15275,110.98515
285.16185,111.14615
285.179125,111.22975
285.184425,111.24095
285.203775,111.249575
285.255775,111.289675
285.5285,111.311175
285.542475,111.342225
285.729575,111.3466
285.775225,111.3515
286.1649,111.4005
286.169375,111.5856
286.1932,111.6105
286.2004,111.65925
286.23055,111.784575
286.8145,111.8016
287.7493,111.813325
288.2892,111.8172
288.346775,111.824425
288.690075,111.845725
288.761225,111.853775
288.85595,111.88155
289.26125,111.91685
289.385675,111.924075
289.959575,111.97645
289.96275,112.01125
289.983825,112.0575
289.998275,112.0653
290.043,112.082675
290.067875,112.08995
290.41805,112.131425
290.9549,112.134125
290.99835,112.212725
291.626325,112.2213
291.65745,112.2642
293.555675,112.280175
293.60505,112.333975
293.727325,112.34365
293.829625,112.345325
293.869175,112.35445
293.88625,112.362525
293.96825,112.404625
294.05305,112.42305
294.61215,112.433025
294.67555,112.437825
294.69475,112.445575
294.7617,112.461925
294.7928,112.47305
294.819175,112.47905
294.8345,112.488925
294.857525,112.521025
294.895925,112.554125
294.946725,112.588625
295.0262,112.6443
295.031575,112.649675
295.071575,112.7039
295.1137,112.7101
295.12225,112.7194
295.125525,112.74005
295.22945,112.74875
295.2431,112.786
295.3472,112.842325
295.4252,112.862675
295.4391,112.901125
295.45195,112.917025
295.460825,112.93525
295.485475,112.9373
295.49475,112.972875
295.572675,113.00145
295.719725,113.020825
295.802275,113.047875
295.89075,113.068125
295.929225,113.122275
296.25535,113.1657
296.2935,113.204875
296.371475,113.239325
296.489625,113.244475
296.778875,113.294125
297.02185,113.3066
297.690625,113.349425
297.7874,113.37065
298.280675,113.3786
298.49015,113.449625
298.8716,113.4556
298.879975,113.4573
299.69945,113.47425
299.7302,113.4877
299.94325,113.52005
300.15535,113.5487
300.565425,113.5537
300.6362,113.5912
300.729225,113.627175
301.06125,113.65345
301.259825,113.68395
301.4023,113.725675
301.44035,113.73795
301.992775,113.7914
302.468125,113.880325
303.206075,113.89945
303.2505,113.926075
303.858625,113.9322
303.87665,113.948275
305.51805,113.962875
305.627225,113.9696
306.0365,113.977775
306.083125,114.00025
306.508575,114.00695
306.655075,114.05755
307.0148,114.0796
307.078325,114.08775
307.097425,114.094025
307.118025,114.101
307.12965,114.1069
307.26155,114.16005
308.336975,114.168325
309.130725,114.179825
309.6508,114.2147
309.679625,114.2951
309.785275,114.319725
310.47225,114.32885
310.54265,114.341625
310.832775,114.348925
310.886975,114.3579
310.9109,114.367125
310.955925,114.37
311.521025,114.3875
314.3003,114.404625
314.313925,114.438675
314.3602,114.456
315.3666,114.500125
315.415,114.526725
315.614025,114.564225
315.700725,114.572875
315.7138,114.6541
315.7227,114.664475
315.750375,114.6737
315.79725,114.74225
315.842525,114.748275
316.193675,114.755375
316.425,114.782775
316.4501,114.823675
316.457225,114.8304
316.46385,114.862
316.53785,114.8887
316.63835,114.897875
316.745675,114.901475
317.1118,114.907625
317.11465,114.9171
317.121825,114.964675
317.1272,114.9745
317.162225,114.981175
317.177525,115.007625
317.29385,115.014175
317.335825,115.0369
317.37315,115.1108
317.4004,115.121825
317.4128,115.127775
317.496975,115.133275
317.559775,115.150625
318.011225,115.1756
318.44665,115.201925
318.545975,115.215375
318.7153,115.23095
319.060775,115.320575
320.6418,115.334475
320.6911,115.370075
320.73525,115.39965
320.77365,115.40905
320.88915,115.4276
321.3436,115.447825
321.3747,115.513
321.430575,115.544775
321.71795,115.561225
321.79315,115.595825
322.57785,115.60995
322.841575,115.626525
322.86465,115.648475
322.924825,115.6605
323.4386,115.688075
323.53415,115.727075
323.8087,115.7407
323.837125,115.758925
323.921775,115.79575
324.02175,115.815075
324.335,115.844475
324.43395,115.861725
324.935125,115.87265
324.995375,115.88635
325.022675,115.931675
325.109975,115.940625
325.2806,115.95095
325.2946,115.9725
325.623875,116.066975
325.6361,116.072725
325.63765,116.097825
325.6781,116.13985
325.9983,116.151825
326.013025,116.165275
326.058325,116.1929
326.078125,116.22835
326.145525,116.310275
326.206125,116.32345
326.243625,116.345725
326.31225,116.369875
326.818775,116.41745
326.872925,116.428925
326.954175,116.432375
326.985725,116.43445
326.987725,116.452725
327.16705,116.4812
327.198975,116.490725
327.216725,116.652375
327.301225,116.6757
327.41875,116.697575
327.60565,116.7925
327.767325,116.85355
327.90265,116.88225
328.03,116.897875
328.125975,116.902475
328.1638,116.920225
328.22255,116.941575
328.25495,116.956875
328.301525,116.981775
328.439425,117.011675
328.581725,117.019025
328.646475,117.091675
328.681625,117.17445
328.816975,117.2273
328.910925,117.30025
328.948525,117.361525
329.012225,117.489175
329.112,117.529025
329.143825,117.569975
329.932275,117.599025
330.236775,117.6426
330.400475,117.664025
330.46725,117.6912
330.654725,117.703525
331.262425,117.711475
332.528925,117.828625
332.55275,117.8561
332.564525,117.862825
332.604325,117.92195
332.62855,117.933125
333.19095,117.976075
333.875075,117.988075
333.91495,118.024475
333.978975,118.1039
334.009925,118.12375
334.0622,118.14105
334.087,118.164225
334.102525,118.2458
334.240375,118.260475
334.2981,118.278975
334.317075,118.295725
334.325975,118.31625
334.903925,118.357425
334.95345,118.419175
334.984975,118.491925
335.01535,118.534325
335.703825,118.642375
336.0122,118.659675
336.05195,118.665425
336.0666,118.701375
336.081675,118.830025
336.084525,118.924675
336.094775,118.9335
336.09765,118.9887
336.10255,119.00225
336.1101,119.02315
336.13635,119.062775
336.184225,119.08805
336.305675,119.11575
336.9954,119.15045
337.0377,119.207175
337.429825,119.22535
337.9905,119.23105
338.046275,119.2508
338.5478,119.295725
338.572575,119.32445
338.969425,119.331975
338.97115,119.35205
338.985125,119.4191
339.509725,119.441075
339.55445,119.45065
339.681725,119.50135
340.838525,119.559475
340.848375,119.602875
340.8678,119.64105
340.910275,119.67935
340.918875,119.68755
340.9282,119.7228
341.4539,119.75675
341.461725,119.7616
341.489075,119.784475
341.531675,119.879875
341.810075,120.0267
341.87535,120.06565
342.3186,120.11525
342.961975,120.20705
343.026825,120.2268
343.33225,120.2373
343.5122,120.302325
343.534775,120.306125
343.546225,120.333325
343.570075,120.33785
343.5872,120.35685
343.7222,120.372025
343.7367,120.39805
344.11225,120.4253
344.467625,120.4569
344.495525,120.506225
344.536825,120.523025
344.555925,120.603075
344.6448,120.66295
344.70065,120.693075
344.861475,120.703525
344.884175,120.717
344.910975,120.730325
345.000775,120.815775
345.125425,120.82315
345.260725,120.827525
345.50415,120.8663
345.53095,120.87475
345.542575,120.896925
345.552825,120.911775
345.57325,120.924025
345.65105,120.97835
345.86535,121.046125
345.964475,121.06445
346.0334,121.07245
346.091675,121.118325
346.167775,121.14465
346.3345,121.155175
346.364275,121.198875
346.538225,121.20585
346.60595,121.207475
346.61155,121.2299
346.617175,121.2427
346.744275,121.25955
347.026775,121.28055
347.032675,121.355225
347.049175,121.36095
347.94535,121.4203
348.034625,121.45965
348.525,121.46385
348.6251,121.4864
348.641775,121.529575
348.88275,121.541675
349.674,121.62205
349.7257,121.6496
349.95745,121.672775
349.981425,121.681425
350.012025,121.703725
350.04135,121.746625
350.19705,121.75545
350.201025,121.7738
350.245375,121.82385
350.2676,121.839375
350.32,121.8587
350.453675,121.8742
350.548675,121.900075
350.552975,121.9238
350.625375,122.01785
350.6394,122.101275
350.64515,122.126725
350.68015,122.131775
350.833725,122.16585
350.85775,122.25245
350.909925,122.27965
351.01295,122.343725
351.0343,122.366025
351.0449,122.3752
351.05925,122.4041
351.15175,122.424
351.314675,122.5161
351.3288,122.52585
351.419275,122.535475
351.561925,122.626225
351.71215,122.649575
351.73495,122.661275
352.079275,122.787575
352.242225,122.805475
352.260625,122.877125
352.31155,122.9354
352.348275,122.976275
352.573625,122.986675
352.64105,123.1627
352.748825,123.211825
352.97295,123.32675
352.981225,123.513675
353.071575,123.525325
353.1245,123.625725
353.149275,123.8647
353.165825,123.92615
353.206625,123.93115
353.22525,123.970825
353.257575,124.04385
353.274975,124.05885
353.27735,124.075675
353.30655,124.090225
353.550625,124.103125
353.6431,124.125475
353.723375,124.21215
353.9301,124.384125
353.953525,124.519875
353.9672,124.529075
354.0151,124.572425
354.0325,124.59385
354.13355,124.742525
354.189175,124.750175
354.474025,124.753575
354.5938,124.7552
354.8786,124.801875
354.92595,124.910275
354.940925,124.94405
355.0332,125.12165
355.453625,125.1296
355.535875,125.196575
355.8939,125.4996
355.9255,125.512075
356.546075,125.598
356.55985,125.609775
356.574975,125.625225
356.57935,125.699275
356.671825,125.863725
357.316025,125.8666
357.3428,125.896025
357.3597,125.9666
357.385875,125.986175
357.62815,126.00565
357.7232,126.1541
357.726725,126.1812
357.739225,126.209275
357.74425,126.316825
357.748675,126.3294
357.751575,126.517425
357.758275,126.560175
357.771125,126.5707
357.783175,126.6583
357.79705,126.683075
357.807375,126.72095
357.852775,126.7317
357.90495,126.75805
357.949125,126.780625
358.005325,126.799
358.088875,126.817875
358.1123,126.829675
358.12465,126.861925
358.13645,126.8932
358.143425,126.930525
358.19835,126.966075
358.231875,127.020525
358.2922,127.0241
358.435625,127.0313
358.5518,127.045125
358.5589,127.1936
358.58735,127.199575
358.60205,127.2961
358.656475,127.357725
