SPK_SPKC02a,SPK_SPKC09a,SPK_SPKC13a
0.056425,0.174775,1.419225
0.513175,0.2463,2.278775
0.58115,0.51225,2.63825
0.64545,0.651475,2.709875
1.4138,0.723025,2.800925
1.49205,0.748475,2.966025
1.5257,0.9311,3.438975
1.985175,1.464575,3.5243
2.41745,1.50855,3.774175
2.4316,1.601925,3.8756
2.536175,1.649025,4.031475
2.693875,1.9626,4.101725
3.0685,2.280925,4.781075
3.58815,2.47995,4.830575
3.65425,2.5153,4.873
4.1272,2.65965,4.92335
4.457775,2.844575,5.358725
4.51545,2.933775,5.61355
4.623525,3.3083,6.5088
5.272975,3.402375,6.54185
5.378275,3.5565,6.602025
5.578975,3.57535,6.64995
5.793625,3.8815,6.997575
6.248125,4.010325,7.105975
6.31565,4.12495,7.1792
6.35485,4.58715,7.438925
6.7005,4.691775,7.610325
6.949925,4.735075,8.262725
6.98595,4.8238,8.37775
7.0924,4.990725,8.467875
7.7044,5.2341,9.19855
8.26105,5.40185,9.443875
8.3258,5.587025,9.4804
8.382075,5.681925,9.58245
8.8585,5.807625,9.6775
8.91485,5.828075,9.7561
9.40585,5.83205,9.87825
9.4295,6.075775,9.9495
9.464175,6.374925,9.999125
10.008025,6.4171,10.26175
10.076775,6.44995,10.5015
10.70055,6.946625,10.610725
11.18415,7.339025,10.654425
11.277825,7.62275,10.86905
11.91245,7.79725,11.35475
12.539425,8.066725,11.4747
12.791,8.085475,11.552425
12.83405,8.351025,11.9354
13.490175,8.457725,12.02915
13.9331,8.514825,12.2211
14.011775,8.73115,12.6971
14.6109,8.823125,12.971
14.872075,8.87475,13.161
14.890775,9.0618,13.285325
15.993375,9.215175,13.3832
16.13775,9.6187,13.747475
17.195325,9.829975,13.784475
17.3109,10.015725,13.83225
17.6502,10.130425,13.93375
18.194275,10.264475,14.32175
18.6646,10.3146,14.567025
18.914925,10.3451,15.157925
19.100125,10.366775,15.248475
19.122125,10.470475,15.2848
19.2846,10.619375,15.31065
19.34845,10.771675,15.56605
19.766025,11.382425,16.118775
19.797475,11.42055,16.1987
20.331275,11.64995,16.48855
20.381375,11.8133,16.67985
20.628075,11.846875,16.717725
20.72065,11.911425,16.7677
21.295375,12.366875,17.124325
21.72365,12.3952,17.324775
21.83805,12.52055,18.45625
22.048875,12.67975,18.838875
22.1865,12.93645,18.8597
22.281625,13.2113,18.902175
22.5993,13.44645,19.021825
22.633975,13.4804,19.165525
23.017925,13.5526,19.272475
23.40295,13.94525,19.40405
23.4419,14.025325,19.440325
24.146725,14.303625,19.588775
24.859625,14.41215,19.622725
24.991475,14.484575,19.8127
25.43525,14.529025,20.016525
25.493775,14.620025,20.082425
26.297725,14.825975,20.10115
26.44015,14.99625,20.1403
26.950775,15.174225,20.234375
27.0896,15.460625,20.3232
27.3435,15.51085,20.419875
27.3868,15.604575,20.476325
27.99675,15.620575,20.639125
28.05875,15.698275,20.79
28.963875,15.803125,21.02395
28.990525,15.849475,21.111375
29.466725,15.86915,21.208975
29.5816,15.922825,21.29405
29.9123,16.073525,21.522325
29.96245,16.20195,21.672725
29.980275,16.347125,21.769875
30.450175,16.44635,21.87455
30.489925,16.560675,21.90895
31.05235,16.57745,21.96215
31.457525,16.671475,21.97895
31.533875,16.72805,22.093675
31.636375,16.85755,22.1477
31.9576,17.128825,22.206175
32.7054,17.206675,22.291375
32.80765,17.245575,22.351975
33.335575,17.287825,22.407825
33.38125,17.3102,22.519025
33.878975,17.4617,22.69165
34.45195,17.481775,22.708925
34.86035,17.60985,22.7239
34.923125,17.728125,22.766275
35.9843,17.756525,22.790075
36.06785,17.780175,22.8487
36.6581,17.7979,22.8786
36.704225,17.858275,23.022425
36.8648,17.968925,23.0339
37.341525,18.0224,23.100975
37.7876,18.084125,23.1554
38.132425,18.116275,23.2207
38.1803,18.152825,23.477825
38.712575,18.216375,23.528675
38.81405,18.25585,23.577575
39.16035,18.382425,23.69805
39.54545,18.412875,23.7629
39.5717,18.441775,23.7912
40.0073,18.5015,23.9859
40.028775,18.52905,24.030925
40.903425,18.603525,24.1189
40.972825,18.73755,24.383875
41.10205,18.81035,24.43625
41.7672,18.824125,24.448775
41.80475,18.8809,24.552175
41.93775,18.908275,24.5734
42.6922,18.989625,24.65455
43.11425,19.0495,24.714325
43.163675,19.0614,24.7734
43.59495,19.094875,24.8692
43.647725,19.2233,24.960375
44.202825,19.25925,25.0004
44.2974,19.301775,25.040025
44.358125,19.3805,25.08335
44.7485,19.518975,25.0979
45.2533,19.594525,25.129325
45.636775,19.764375,25.227675
45.66785,19.798,25.405525
46.142125,19.83615,25.43565
46.26075,19.848375,25.4718
46.58435,19.969325,25.641975
46.601175,20.122075,25.664275
46.933125,20.15745,25.713675
46.99795,20.282225,25.8314
47.46145,20.298725,25.870525
47.530325,20.302525,25.9881
47.6055,20.322975,26.106675
48.001625,20.462,26.2251
48.041575,20.4835,26.294375
48.472825,20.5582,26.422825
48.536475,20.615,26.564725
48.91725,20.63465,26.644425
48.959075,20.720725,26.663925
49.0137,20.90485,26.7246
49.421675,20.929575,26.901325
49.5179,20.934275,26.990475
49.8471,21.00815,27.0446
49.909675,21.0489,27.104575
50.064025,21.229975,27.131425
50.6081,21.286425,27.1458
50.977225,21.400175,27.1758
51.041175,21.43485,27.214075
51.429225,21.5348,27.272075
51.507,21.5449,27.3368
51.53625,21.557325,27.3765
52.093975,21.662725,27.407425
52.148175,21.6972,27.4307
52.798475,21.73125,27.56915
53.7872,21.813925,27.644975
55.335575,21.946225,27.654975
55.790425,22.21725,27.67005
56.661825,22.261375,27.737725
56.712475,22.28025,27.75345
57.4322,22.491575,27.817925
57.4699,22.58025,27.8959
58.90485,22.62305,28.1145
59.390475,22.6569,28.222925
59.525425,22.6847,28.288025
60.27695,22.789375,28.377275
60.355425,22.880925,28.51375
60.47825,22.955325,28.6067
60.706575,22.99,28.6391
61.211,23.086025,28.728075
61.846875,23.10875,28.833025
61.900625,23.132675,28.8885
62.0279,23.152025,28.94365
62.4985,23.165,28.9753
62.961675,23.249725,29.035075
63.0625,23.27085,29.1184
63.42035,23.46165,29.204775
63.780175,23.553575,29.234575
64.372225,23.567425,29.246175
65.747075,23.60545,29.427325
65.80525,23.67435,29.47185
66.640725,23.758525,29.62865
66.731275,24.137925,29.730525
67.1777,24.2355,29.73925
67.261425,24.391475,29.76715
68.02755,24.5339,29.821625
68.101475,24.56675,29.9636
68.192025,24.689575,30.010725
68.613,24.831475,30.032725
68.972225,24.89055,30.080525
69.00875,24.941425,30.1089
69.44355,25.058775,30.1424
69.83885,25.123625,30.392025
70.303125,25.291425,30.42335
70.327325,25.414775,30.551275
71.194225,25.5007,30.5696
71.25455,25.541025,30.644
71.6132,25.59175,30.68885
71.637975,25.725275,30.7694
71.777625,25.74605,30.89005
72.1144,25.754725,31.095875
72.1405,25.781475,31.1892
73.066225,25.929875,31.1981
73.095225,25.95865,31.225425
73.637975,25.988325,31.437475
73.6709,26.0257,31.493775
74.164575,26.046925,31.617675
74.2222,26.10925,31.68365
74.62535,26.152625,31.741425
74.668475,26.27615,31.884925
75.542225,26.387725,31.976825
76.067275,26.556125,32.012725
76.09485,26.621325,32.21115
76.595425,26.6485,32.236225
76.7228,26.69195,32.2855
77.454225,26.756975,32.3691
77.6916,26.8521,32.393125
77.716,26.8786,32.40155
77.873225,26.9097,32.40365
78.29855,26.981375,32.471275
78.34625,27.013025,32.4885
78.799525,27.096825,32.6095
78.857725,27.1283,32.8005
79.321125,27.208575,32.8629
79.348025,27.3023,32.87925
79.85905,27.369225,32.907375
79.93435,27.562825,32.929275
80.3968,27.622475,32.956625
80.483775,27.798825,32.962
81.1902,27.922975,32.989225
81.229225,27.955675,33.0393
81.755125,28.0777,33.142675
81.784825,28.111075,33.29605
82.28685,28.23775,33.36765
82.412125,28.308175,33.51465
83.139775,28.379225,33.62
83.4651,28.40825,33.80965
83.539775,28.49125,33.8483
83.733575,28.56275,33.876425
83.787275,28.608425,33.953525
84.25945,28.678075,33.9579
84.764325,28.79155,34.029625
85.26885,28.826225,34.15335
85.345675,28.8662,34.196475
85.75885,28.930525,34.649125
85.85525,28.988825,34.753125
86.0212,29.0106,34.783425
86.733625,29.054525,34.8531
87.255425,29.063325,35.047975
87.325475,29.110475,35.06875
87.935525,29.1837,35.353375
87.99325,29.273125,35.47225
89.013275,29.53955,35.49165
89.778975,29.569475,35.521175
89.8798,29.6913,35.57355
91.056875,29.719025,35.608025
91.545925,29.799125,35.67085
91.652175,29.8614,35.9246
91.7329,30.006575,35.9808
92.2544,30.025575,36.057825
92.790675,30.0468,36.1853
92.8341,30.1007,36.19855
93.38425,30.11605,36.2124
93.902325,30.29855,36.22185
94.2653,30.331225,36.239725
94.7449,30.421425,36.2757
95.293575,30.534525,36.325325
95.408425,30.54915,36.35545
95.462975,30.69025,36.4566
95.507775,30.723575,36.4818
96.07835,30.73255,36.50255
96.1538,30.812675,36.692875
96.626925,30.842175,36.75575
96.780075,31.0505,36.789275
97.428675,31.075125,36.847125
98.05095,31.0945,37.0192
99.346025,31.120775,37.04915
99.640925,31.217575,37.1264
99.7161,31.26085,37.15915
100.334375,31.2814,37.410725
100.914875,31.38275,37.47025
101.247025,31.493975,37.532125
101.39145,31.51625,37.58145
102.118,31.6146,37.6252
102.140725,31.6223,37.693
102.61515,31.6572,37.76255
103.08815,31.7757,37.83285
103.151825,31.805275,37.868225
103.458425,31.83495,38.012425
103.5075,31.9479,38.05105
103.50885,31.991725,38.071325
103.958225,32.049175,38.1172
104.072075,32.123825,38.18175
104.079875,32.30425,38.241825
104.445425,32.423975,38.295575
104.500225,32.443125,38.536125
104.853975,32.47165,38.6077
104.938275,32.494425,38.737725
105.3918,32.560575,38.791025
105.587525,32.593825,38.896375
105.6256,32.672425,38.942675
105.8154,32.7044,38.984775
106.30405,32.737425,39.080575
106.696,32.786125,39.1796
106.93825,32.8256,39.25375
107.129025,32.86565,39.407425
107.212025,32.8897,39.48685
107.299725,33.018475,39.570175
107.4924,33.2311,39.913325
107.870625,33.31835,40.060625
107.940975,33.371275,40.156775
108.67145,33.416525,40.18455
109.0644,33.443625,40.253775
109.104675,33.49255,40.320475
109.496625,33.6308,40.340375
109.712375,33.652775,40.388325
110.197425,33.730675,40.4355
110.2299,33.85345,40.51945
110.659975,33.94025,40.599175
110.75755,33.963,40.617675
111.717,34.00815,40.7267
111.888975,34.03225,40.825875
112.648125,34.04155,40.931975
112.7433,34.088,41.10135
113.765875,34.122525,41.141825
114.25325,34.135475,41.219125
114.467375,34.157975,41.238175
114.484875,34.17525,41.25065
115.2125,34.2036,41.302075
115.26335,34.233375,41.41045
115.55885,34.372175,41.515175
116.111225,34.441825,41.5817
116.295825,34.519325,41.632375
116.96885,34.6179,41.64175
117.5881,34.688025,41.680825
117.625375,34.718875,41.6912
118.33585,34.7734,41.805975
118.379325,34.846425,41.844275
118.529,34.9627,41.883875
119.2925,34.979075,41.949575
119.5226,35.015925,42.02555
119.602675,35.092475,42.0534
120.5896,35.1441,42.15415
120.690025,35.179525,42.2172
120.813125,35.21785,42.304
121.4587,35.3797,42.42185
121.595,35.4455,42.55995
121.691,35.4861,42.647075
121.98325,35.6873,42.712125
122.0419,35.716525,42.743125
122.1914,35.73875,42.810525
122.232475,35.783475,42.88875
122.270475,36.105425,42.9405
122.731575,36.171,43.08795
122.775425,36.204125,43.1264
123.1003,36.249575,43.23745
123.855925,36.353975,43.284725
124.009925,36.4067,43.3149
124.350875,36.60995,43.38175
124.74975,36.69535,43.493425
124.8599,36.728775,43.52335
125.550075,36.77145,43.582625
125.64845,36.799925,43.6424
126.740275,36.812725,43.744625
126.92325,36.832925,43.8136
127.045525,36.952925,43.861875
127.107,36.977675,43.91545
127.60395,37.0235,43.987125
127.643175,37.033775,44.025925
127.737425,37.089375,44.071575
128.158,37.162025,44.106125
128.204675,37.3188,44.12555
129.28695,37.3339,44.142175
129.359525,37.368975,44.172375
129.811575,37.4854,44.223775
129.937025,37.514175,44.237425
130.008975,37.607225,44.269675
130.22515,37.667225,44.31355
130.79875,37.74735,44.3629
131.243075,37.855525,44.381825
131.278,37.889525,44.428425
131.467725,37.959725,44.463575
132.11645,37.990525,44.482475
132.376,38.140925,44.5053
132.6132,38.248225,44.5547
132.700425,38.317225,44.602
132.829725,38.33975,44.63565
133.411325,38.36145,44.675075
133.445725,38.37895,44.71305
133.5807,38.43615,44.748625
133.6119,38.534475,44.771275
134.84965,38.757675,44.773325
135.6667,38.7832,44.856625
135.939725,38.804075,44.8755
136.451675,38.847475,45.0972
136.8738,38.874375,45.137325
137.0103,38.9247,45.263575
137.275725,39.12705,45.3163
137.310775,39.1508,45.34945
137.46385,39.184475,45.3607
138.4691,39.2008,45.456225
139.121325,39.2279,45.542475
139.489925,39.3639,45.595925
139.592125,39.463375,45.6337
140.0815,39.51295,45.666025
140.131375,39.5355,45.7144
140.26345,39.551125,45.78465
140.70725,39.639775,45.870075
140.7434,39.6409,45.952925
140.8007,39.696,45.973375
141.711275,39.750875,46.03385
142.312025,39.8893,46.110725
142.788825,39.9597,46.2007
142.87125,40.094525,46.214
143.365975,40.11465,46.267025
144.094375,40.13835,46.343
144.12945,40.2897,46.355725
144.7296,40.3146,46.4393
145.3463,40.376925,46.506825
146.373475,40.49145,46.511575
146.913,40.606075,46.588325
147.46285,40.650725,46.6402
147.6516,40.788325,46.699225
148.061375,40.83055,46.7269
148.56375,40.98815,46.8676
148.696025,41.027325,46.90945
148.731825,41.054525,47.041775
149.34645,41.0818,47.258275
149.3515,41.1894,47.293125
149.943175,41.2074,47.3253
150.0432,41.280775,47.39345
150.0443,41.29605,47.7645
150.63715,41.3146,47.92335
150.66895,41.38775,47.95815
150.758725,41.425475,48.133425
151.223925,41.5099,48.159475
151.316175,41.540225,48.227875
151.36965,41.661125,48.328125
151.849525,41.6765,48.345075
151.980725,41.81665,48.38525
152.843475,41.896875,48.424775
153.193825,41.935475,48.46305
154.0118,41.9575,48.5884
154.088525,41.9976,48.603925
154.295375,42.0801,48.62275
155.567025,42.133175,48.74045
155.847825,42.191725,48.765025
155.89335,42.365925,48.855325
156.798225,42.3952,48.955675
157.2187,42.47495,49.043825
157.568125,42.58595,49.07765
157.66775,42.60885,49.138675
158.4227,42.6349,49.177025
158.423875,42.654325,49.19775
158.690225,42.6634,49.2311
158.81565,42.768225,49.395675
159.277025,42.80075,49.5112
159.31305,42.894875,49.537175
159.7688,43.08925,49.5957
159.823175,43.180475,49.8038
159.9355,43.195925,49.90605
159.9984,43.367075,49.9941
160.2964,43.408825,50.167175
160.401025,43.60955,50.3734
160.88435,43.8016,50.485425
160.9206,43.93395,50.5728
161.755,44.03255,50.58505
162.284775,44.14745,50.69115
162.90625,44.21585,50.8251
163.05585,44.26995,50.841125
163.425275,44.453025,50.877025
164.171175,44.618925,50.89735
164.997825,44.779675,50.98275
165.69605,44.847125,51.260975
165.740125,44.8589,51.341725
165.8386,44.888125,51.46755
165.914975,45.081825,51.5218
166.33305,45.1193,51.602275
166.3668,45.269525,51.7068
166.6488,45.290375,51.735775
166.706225,45.4077,51.7563
167.115525,45.4558,51.823575
167.166575,45.761425,51.904925
167.296775,45.9195,51.9838
168.36795,45.93945,52.248125
168.437425,45.976325,52.263475
168.774325,46.0096,52.2849
168.79185,46.0419,52.322125
169.414975,46.09125,52.360425
169.810925,46.147575,52.4538
170.19335,46.18935,52.470225
170.65775,46.209025,52.55285
170.7295,46.39355,52.674575
171.215975,46.514825,52.71645
171.279275,46.5991,52.741375
171.7062,46.6192,53.1034
171.725725,46.697425,53.160625
172.188525,46.82715,53.17885
173.189025,46.865425,53.21655
173.244475,46.989075,53.2206
173.405075,47.04995,53.320925
173.8109,47.137525,53.354925
173.84745,47.24125,53.3935
174.31225,47.286375,53.436075
174.842825,47.33205,53.537875
175.115325,47.414275,53.56525
175.63435,47.5174,53.6155
176.42035,47.58525,53.68915
176.47735,47.618425,53.710225
177.12105,47.64915,53.8415
177.488225,47.7022,53.889
177.5495,47.7216,54.140175
178.057975,47.762375,54.1814
178.1291,47.864125,54.39995
178.4448,47.920775,54.46135
178.482525,48.173675,54.507375
179.275225,48.201,54.5842
179.9253,48.286725,54.644075
180.294775,48.35445,54.7013
180.432125,48.388675,54.74745
180.487825,48.5206,54.7856
180.50975,48.546575,54.97525
181.167525,48.572575,55.14065
181.627275,48.5941,55.186475
182.315025,48.6162,55.280325
182.90635,48.62335,55.3919
183.0391,48.907675,55.450075
183.087125,49.0222,55.480425
183.587175,49.0331,55.5142
184.0394,49.0551,55.540975
184.218625,49.118025,55.637225
184.561175,49.14975,55.673625
184.61145,49.21655,55.804
185.314275,49.236325,55.82175
185.47485,49.391475,55.98625
186.312375,49.431025,56.016375
186.39045,49.5353,56.04925
186.46235,49.5761,56.2256
186.6969,49.602175,56.2685
187.527675,49.648575,56.3024
188.26995,49.670925,56.34655
188.777625,49.9585,56.4845
188.9739,50.0517,56.4909
189.101775,50.070575,56.574575
189.1385,50.3466,56.61275
189.22745,50.567625,56.68655
190.03945,50.5757,56.74145
190.105975,50.596625,56.8149
190.599475,50.753375,56.951075
190.70045,50.931525,56.9826
191.04425,50.9618,57.129
191.698925,51.38425,57.2826
191.787375,51.40795,57.330125
192.4598,51.480325,57.41405
192.512825,51.577125,57.5071
193.38745,51.59405,57.5396
193.431425,51.638625,57.545475
194.135675,51.6951,57.5821
194.205575,51.994275,57.639075
194.720075,52.034075,57.6655
195.121225,52.082,57.68015
195.15905,52.152275,57.71895
195.76245,52.19865,57.8651
195.782625,52.3223,57.932675
196.387275,52.366875,58.016725
196.83925,52.470025,58.067175
197.238625,52.5119,58.1137
197.301625,52.601925,58.119475
197.964625,52.61435,58.13345
198.134725,52.678175,58.220175
198.50475,52.825725,58.30815
198.850775,52.88855,58.367425
198.867275,53.11735,58.431975
198.9102,53.2104,58.55825
199.061675,53.256525,58.61455
199.799325,53.2808,58.682675
200.29885,53.346525,58.99725
200.3357,53.40255,59.076875
200.948975,53.45245,59.09235
201.018175,53.615625,59.122225
201.5971,53.640475,59.144375
201.680675,53.67485,59.2219
201.9215,53.75645,59.304025
202.248575,53.8619,59.356975
202.73275,53.904675,59.3801
203.4856,53.954125,59.406975
203.500375,54.239125,59.4262
204.391375,54.292825,59.4538
204.894825,54.35145,59.571725
205.396975,54.4765,59.6131
205.80285,54.539675,59.750125
205.8776,54.629275,59.77115
206.6204,54.677675,59.826225
206.710325,54.70785,59.857275
206.982025,54.797975,59.8768
207.0597,55.016,59.932375
208.0776,55.3137,59.979475
208.57655,55.389875,60.061775
